date,open,high,low,close,volume,historical_fair_price,historical_fair_price_smooth
2022-06-29,0.00035428527107983,0.00037444918516941,0.0003488088270875,0.00036047900243976,77.3 K,0.00044072338454775954,
2022-06-30,0.00036047900243976,0.00041459444500844,0.00035435870437712,0.00041459444500844,82.7 K,0.000426428799270951,
2022-07-01,0.00041459444500844,0.00041459444500844,0.0003129303026123,0.00033191872918206,78.7 K,0.0004151595584445603,
2022-07-02,0.00033191872918206,0.00036447640556863,0.00031961645173264,0.00033592245980506,74.1 K,0.0003915624095591362,
2022-07-03,0.00033592245980506,0.00034157652063417,0.00030745076525583,0.00030745076525583,70.3 K,0.0003591584105395792,
2022-07-04,0.00030745076525583,0.00032034985350546,0.00028566914199648,0.00030007044472401,65.6 K,0.0003443532955978053,
2022-07-05,0.00030007044472401,0.00032535159509994,0.00026307742720677,0.00028650384067265,67.7 K,0.0003413452780123002,
2022-07-06,0.00028650384067265,0.0002993936776957,0.00023465596060606,0.00026929232437471,65.8 K,0.00033797413770852855,
2022-07-07,0.00026929232437471,0.00028328758255877,0.00026208928598437,0.00028009854855056,63 K,0.00033219757697774423,
2022-07-08,0.00028009854855056,0.00028009854855056,0.00025403511267233,0.00027493175897645,57.9 K,0.00032108615873900544,
2022-07-09,0.00027493175897645,0.00027992010958795,0.00023856044840345,0.00024908961553896,55 K,0.0003116874564248071,
2022-07-10,0.00024908961553896,0.00026385440969564,0.0002219027384079,0.00023572591899257,51.2 K,0.0003038414686070331,
2022-07-11,0.00023572591899257,0.00024961302415405,0.0002221904062593,0.00023976186484168,52.7 K,0.0002998032104764514,
2022-07-12,0.00023976186484168,0.00024016891970944,0.00019985569332188,0.00023934503387208,51.1 K,0.00029490456127878004,
2022-07-13,0.00023934503387208,0.00026085488818755,0.00023151826321687,0.00024459137735882,52.9 K,0.00029176418707174733,
2022-07-14,0.00024459137735882,0.00025030277458353,0.00023103989894694,0.00023103989894694,51.6 K,0.000288336521864634,
2022-07-15,0.00023103989894694,0.00025893497452845,0.00022246768816888,0.00024383981209459,50.9 K,0.0002825710126117786,
2022-07-16,0.00024383981209459,0.00026048299450891,0.00022007068398875,0.00025053232375164,53.4 K,0.00027225095794161934,
2022-07-17,0.00025053232375164,0.00025769433951872,0.0002303756004308,0.00023324125863774,56.1 K,0.0002675916178462394,
2022-07-18,0.00023324125863774,0.000243518514066,0.00022424697845812,0.000243518514066,50.9 K,0.0002647220874789271,
2022-07-19,0.000243518514066,0.00024669824338274,0.00022582031193863,0.00024246033521527,52.2 K,0.0002599965386883277,0.00023922157098668826
2022-07-20,0.00024246033521527,0.00024315237186696,0.00022100752670005,0.00022100752670005,48.4 K,0.00025356417335639463,0.00023515838563392132
2022-07-21,0.00022100752670005,0.00023667648053859,0.00020841341650297,0.0002096050755518,48.1 K,0.00024377151016916914,0.00023215843173421446
2022-07-22,0.0002096050755518,0.0002369969165907,0.0002065256838674,0.00020940038497255,48.6 K,0.00023607489671675203,0.00023016795135338784
2022-07-23,0.00020940038497255,0.00023981033505779,0.00020938936692514,0.00023507191882675,45.7 K,0.00023368981077836733,0.0002289593332015891
2022-07-24,0.00023507191882675,0.00024064412049869,0.00021675338406589,0.00022170574708528,50.6 K,0.0002299933252532916,0.00022783883895239097
2022-07-25,0.00022170574708528,0.000240194720807,0.00021197756818598,0.00023897290423587,50 K,0.00022613454320804507,0.00022650403774643164
2022-07-26,0.00023897290423587,0.00024165827553128,0.00021612382252775,0.0002302892785854,49.6 K,0.00022492291275554865,0.00022192254849399466
2022-07-27,0.0002302892785854,0.00036911311048468,0.0002246714980808,0.00026109455133934,57.4 K,0.00022189229102710336,0.00022242572902671226
2022-07-28,0.00026109455133934,0.00034057828632456,0.00024191466437171,0.00028373306476391,66.4 K,0.00022226879376509572,0.0002246547171222278
2022-07-29,0.00028373306476391,0.00039598926670201,0.00025384269036451,0.00039598926670201,83 K,0.0002237051516625337,0.00022803770921643813
2022-07-30,0.00039598926670201,0.00053075510754417,0.00035533454482672,0.00053075510754417,136.3 K,0.00023134688040297446,0.00023387406024463547
2022-07-31,0.00053075510754417,0.00069910647667834,0.00043822854655257,0.00067599478121156,170.4 K,0.0002490798195523247,0.00024229466054884744
2022-08-01,0.00067599478121156,0.00087094628987934,0.00062160313570791,0.00087094628987934,222.8 K,0.0002689245400323842,0.00025381092125540284
2022-08-02,0.00087094628987934,0.00097274792269688,0.00045084864413378,0.00071977036794005,271.6 K,0.00029701858436508694,0.0002693689331568975
2022-08-03,0.00071977036794005,0.0008389601857372,0.00071977036794005,0.00080008091258298,244.7 K,0.00032168734758727474,0.0002906094376960047
2022-08-04,0.00080008091258298,0.00080008091258298,0.00061516357670722,0.00070501464509136,180.4 K,0.00035097267224370294,0.0003165700586205134
2022-08-05,0.00070501464509136,0.0007063219514654,0.00061441722825358,0.00061441722825358,149.9 K,0.00037834306627459487,0.0003473162224442755
2022-08-06,0.00061441722825358,0.0007000407640421,0.00061018841414345,0.00069459694200487,149.4 K,0.0004273163832261131,0.00038164942773224314
2022-08-07,0.00069459694200487,0.00069459694200487,0.00060143235368512,0.00061040754236066,140.1 K,0.00043151014883882925,0.00041754932734949427
2022-08-08,0.00061040754236066,0.00064328455236899,0.00051597434616592,0.00059961242697032,141.3 K,0.0004596048142520589,0.00045700099478987493
2022-08-09,0.00059961242697032,0.0006736008217372,0.00059851723271395,0.0006736008217372,157.4 K,0.0004850027798328915,0.0004989056947066418
2022-08-10,0.0006736008217372,0.0007308144577201,0.00063624474992926,0.00064921520463127,160.9 K,0.0005127430608107698,0.0005447158964881061
2022-08-11,0.00064921520463127,0.00074656562684162,0.00064127140201261,0.00069470476622888,160.1 K,0.0005400556633524712,0.0005959774769958514
2022-08-12,0.00069470476622888,0.0007645222098735,0.00067371412107706,0.00076016459535487,168.3 K,0.0005701273559283287,0.0006518444250778522
2022-08-13,0.00076016459535487,0.00094991088847225,0.00073080099808946,0.00094991088847225,180.4 K,0.0006058398791270906,0.000714104492621314
2022-08-14,0.00094991088847225,0.0011900162702882,0.00090016259286355,0.0011383287195951,300.4 K,0.0006487844587724472,0.0007833510015321601
2022-08-15,0.0011383287195951,0.0014422522577478,0.0010881717651616,0.0013049168806576,324.5 K,0.0007046324888856073,0.0008576217356584242
2022-08-16,0.0013049168806576,0.0014634562955357,0.0012238343174633,0.0013918735795295,435 K,0.0007729658334778544,0.0009366711446588447
2022-08-17,0.0013918735795295,0.0024331230908336,0.0013918735795295,0.0024331230908336,551.9 K,0.0008432057309497199,0.0010202165379005535
2022-08-18,0.0024331230908336,0.0031539806475494,0.0022026817812399,0.0029985508207366,693.5 K,0.0009578417372727673,0.0011094170620097896
2022-08-19,0.0029985508207366,0.0037321508968373,0.0029019007473479,0.0032084196884732,985.4 K,0.0011004033247001468,0.001203714023692219
2022-08-20,0.0032084196884732,0.0035131895452183,0.0020012949285845,0.0024057059518252,911.8 K,0.0013700191390316723,0.001303086570220969
2022-08-21,0.0024057059518252,0.0027010612016217,0.0017881764503111,0.0021977453736047,635.3 K,0.0013778825392570338,0.001407336167559155
2022-08-22,0.0021977453736047,0.0024741501137197,0.0019910381898834,0.0024165445136104,569 K,0.0014879172427655252,0.001516691609103517
2022-08-23,0.0024165445136104,0.0029043209624007,0.002300890593879,0.0024454549933423,597.5 K,0.0016181219982353006,0.001627010082366849
2022-08-24,0.0024454549933423,0.0030603137050191,0.0024227934389345,0.0029023710654264,683.2 K,0.0017314630964728765,0.0017353232399127515
2022-08-25,0.0029023710654264,0.0036003880039031,0.0027880221094513,0.0034647413548577,822 K,0.001863816564045759,0.0018393183783866197
2022-08-26,0.0034647413548577,0.0034647413548577,0.0029652715793289,0.0031301459339247,847 K,0.0019916296051393197,0.0019420823100713726
2022-08-27,0.0031301459339247,0.0031301459339247,0.0025478483361344,0.0025478483361344,694.5 K,0.002093919696397616,0.0020457608298944355
2022-08-28,0.0025478483361344,0.0028097301790887,0.0023273481967966,0.0027403519913307,654.2 K,0.002134069017285025,0.0021496525404583445
2022-08-29,0.0027403519913307,0.0027510822593757,0.0023262684583772,0.0023262684583772,628.4 K,0.002203311605380632,0.002253785870829328
2022-08-30,0.0023262684583772,0.0027769052180137,0.0023262684583772,0.0025872991919662,620.2 K,0.0022688784865621523,0.00235703261366222
2022-08-31,0.0025872991919662,0.0029041188223592,0.0025606173535433,0.0029041188223592,612.4 K,0.0023798790060655323,0.002457420510660166
2022-09-01,0.0029041188223592,0.0029041188223592,0.0026265163180283,0.0026935516524971,681.7 K,0.0025711853969437766,0.0025565257303779413
2022-09-02,0.0026935516524971,0.0029515100350842,0.0026004753286354,0.0029353154212683,635.7 K,0.0027111722704782223,0.0026549516995402317
2022-09-03,0.0029353154212683,0.0029533714756846,0.0025318077604332,0.0027394993591804,694.1 K,0.002901158063992837,0.0027498650057609093
2022-09-04,0.0027394993591804,0.0027394993591804,0.0025761412592056,0.0026816629216912,653 K,0.0030520057464897008,0.002844490877584031
2022-09-05,0.0026816629216912,0.0028143742756729,0.002534193661891,0.0028143742756729,632.6 K,0.0031471860265921982,0.002938398462436765
2022-09-06,0.0028143742756729,0.0028143742756729,0.0025998196294912,0.0027379803803285,634 K,0.003274969228213422,0.0030327593307012215
2022-09-07,0.0027379803803285,0.0028317161115848,0.0026433375011468,0.0028001575237033,675.9 K,0.0033389399878601877,0.003126323608249808
2022-09-08,0.0028001575237033,0.0034552585552352,0.002668388071914,0.0034552585552352,693.3 K,0.003365485665257067,0.0032174207826641908
2022-09-09,0.0034552585552352,0.0044151793695003,0.0032040382281667,0.0041978676987985,1.1 m,0.0034419434752656925,0.003307332630112866
2022-09-10,0.0041978676987985,0.0049096794234417,0.0040760478092042,0.0048070538608831,1.5 m,0.0035116027403414136,0.0033972411742222964
2022-09-11,0.0048070538608831,0.0048070538608831,0.0042030634082486,0.0045988293817254,1.3 m,0.003579618831183168,0.0034859795743473706
2022-09-12,0.0045988293817254,0.0046998295430321,0.0043697507477819,0.004438972253888,1.1 m,0.003595229870035444,0.0035707996319971763
2022-09-13,0.004438972253888,0.0044790804529582,0.0039787318726087,0.0040459481558971,1 m,0.0036045027752511986,0.0036535514326508224
2022-09-14,0.0040459481558971,0.0040459481558971,0.0035800264611382,0.0039111706018436,971 K,0.0035868754026093727,0.0037323381878986432
2022-09-15,0.0039111706018436,0.0041304439735821,0.00350482493296,0.0039768412923803,949 K,0.003546685763882867,0.00380942323298306
2022-09-16,0.0039768412923803,0.0040761431342739,0.0036471507396191,0.0037494467077599,972.9 K,0.0034584698255471407,0.0038747375417201315
2022-09-17,0.0037494467077599,0.0042765212163746,0.0034424554523496,0.0041967241278622,995.6 K,0.0034826203629321367,0.0039319381144464595
2022-09-18,0.0041967241278622,0.0049002175737827,0.0039608119438324,0.0048918637177944,1.1 m,0.003597091566339613,0.003981437109887184
2022-09-19,0.0048918637177944,0.0048918637177944,0.0044922744371956,0.0047775425523201,1.2 m,0.0038023841898701936,0.004022654409479869
2022-09-20,0.0047775425523201,0.0047775425523201,0.004150052674915,0.0042922611218886,1.1 m,0.003919878117270669,0.004057625860204191
2022-09-21,0.0042922611218886,0.0046295567795048,0.0042863998616321,0.0043883783908302,1.1 m,0.003957492900816038,0.004085419455742698
2022-09-22,0.0043883783908302,0.0045088348824218,0.0041175300367525,0.0044454088044157,1.1 m,0.004012571345970581,0.004105676628797656
2022-09-23,0.0044462460561094,0.0046272611681596,0.0041436992392572,0.004269502182059,641.5 K,0.004048854523343752,0.0041156444794224895
2022-09-24,0.0042691317601736,0.0046424764605056,0.0039564846728885,0.0040443330916109,8.5 K,0.00411463310767986,0.004115280754998381
2022-09-25,0.0040529262108196,0.0044110117163648,0.0037725891611254,0.0037878079780212,8.7 K,0.004240732829993367,0.00410429709968137
2022-09-26,0.0037878079780212,0.0040132676049668,0.0035613553008946,0.003763715577556,8.4 K,0.004334382296529057,0.00408501781528198
2022-09-27,0.0035723951969249,0.0049869020036528,0.0035641169978097,0.0048082456242229,14.8 K,0.004348591224138053,0.004060397941318622
2022-09-28,0.0048082456242229,0.0050593507617728,0.0038057562492236,0.0042047217116376,28.6 K,0.004468936535308473,0.004029087968516896
2022-09-29,0.0042047217116376,0.0042186134474189,0.0035345616424358,0.0038818255484244,20.1 K,0.004463014231144356,0.003993125621673961
2022-09-30,0.0038807136175089,0.0039010707269551,0.0027204737145341,0.0027406193258981,9.4 K,0.004446513476911519,0.003951674270392802
2022-10-01,0.0027406193258981,0.0031587881940653,0.0027071462593097,0.0031118377244516,14.2 K,0.004354496316655817,0.003903994616113106
2022-10-02,0.0031056065275189,0.0034927607018,0.0029070202401346,0.0030893719839208,7.5 K,0.004266292831525796,0.003851582317302528
2022-10-03,0.0030893719839208,0.0032839248924739,0.0026534987557801,0.0026644340494298,5.1 K,0.0042036320500702246,0.0037917563998069144
2022-10-04,0.0026644340494298,0.0030718992012345,0.002127971544095,0.0021565792604494,6.2 K,0.00406521464373978,0.003724218520828486
2022-10-05,0.0021588790563132,0.0027869217818025,0.0020053004676015,0.002034209894779,7.9 K,0.003848370199892702,0.0036508596076283814
2022-10-06,0.002034209894779,0.0027890964655202,0.0019822990633197,0.0026196863007983,5.6 K,0.003628881087719344,0.00357400638720526
2022-10-07,0.0026212897628702,0.002633573822689,0.0020159032681731,0.0021934197778138,7.1 K,0.0034578227740753318,0.003493127145690359
2022-10-08,0.0021934197778138,0.0025915312698738,0.0021324138485796,0.0023436738999533,3.4 K,0.003227237709915738,0.0034070260885877726
2022-10-09,0.0023447764796169,0.0027028525961774,0.0023150905921697,0.0023286570955051,2.9 K,0.0030574025170008725,0.0033150518666560072
2022-10-10,0.0023286570955051,0.0029250746666917,0.0023204183403368,0.0027210587996529,4 K,0.002934647128303651,0.003217967208446163
2022-10-11,0.0027210587996529,0.0029260450006862,0.0022916793652043,0.0022969094196706,4.9 K,0.002889929886760286,0.0031154186739012447
2022-10-12,0.0022967253642406,0.0026758908709012,0.002264915586228,0.0022853819400862,4.6 K,0.002811399740562499,0.0030038606239732504
2022-10-13,0.0022853819400862,0.002494108907907,0.0020986114444211,0.002489992199686,2.4 K,0.002737517371521674,0.002888311201160452
2022-10-14,0.002489992199686,0.002491283534763,0.0018335936969146,0.001937705953449,2.5 K,0.0026675873968008508,0.0027718966851235857
2022-10-15,0.0019389355591225,0.0023531705995739,0.0019237027257216,0.0021103546907478,3.5 K,0.0025458161684290856,0.0026594716486793442
2022-10-16,0.0021098770577809,0.0023038070809099,0.0020923889855901,0.0020965748510107,3.3 K,0.0024500043546574818,0.002549326707716809
2022-10-17,0.0020974754031067,0.002315943964835,0.0020974754031067,0.0021192311088313,1.2 K,0.0023396377890875916,0.0024413884992982924
2022-10-18,0.0021192311088313,0.0023423653108638,0.001948251196301,0.0019558306481031,2.1 K,0.002253163787688139,0.0023366960870552494
2022-10-19,0.0019543657247473,0.0023604045700473,0.0019183768030086,0.0019352174800459,3 K,0.0021926201732005986,0.0022348269620644547
2022-10-20,0.0019352174800459,0.0021247633857879,0.0017193629692863,0.0017207224987261,4.3 K,0.002140406353060668,0.0021400335245909032
2022-10-21,0.0017211657317515,0.0019180054090096,0.0015184025946243,0.0015233526117257,4.1 K,0.0020602075734874113,0.002053855700712423
2022-10-22,0.001523939340289,0.0017267254682875,0.0013177115852016,0.0015332872858979,3.9 K,0.0019761880628317604,0.0019746601947761115
2022-10-23,0.0015332872858979,0.0019223111821452,0.001531309331689,0.0015365015715782,4.5 K,0.00190870714353188,0.0019017982336286552
2022-10-24,0.0015365015715782,0.001762705543147,0.0015290308949572,0.0017608400578157,2.8 K,0.0018481127990798256,0.0018400819608248443
2022-10-25,0.0017608115335685,0.0019373991928824,0.0015352891476103,0.0017404644880116,1.4 K,0.0018083135487532475,0.0017876808542340533
2022-10-26,0.0017404644880116,0.0020095907949443,0.0015407078400274,0.0018080254307375,1.9 K,0.0017631856517376925,0.0017464077553942868
2022-10-27,0.001807770332963,0.0020950636857675,0.001613670425444,0.0018693977891988,3.9 K,0.001724202581627263,0.001716331752943043
2022-10-28,0.0018693977891988,0.0020847093840435,0.0016203003529509,0.0018266730507488,4.3 K,0.001740660347798645,0.0016973175763039588
2022-10-29,0.0018255408854271,0.002072283705292,0.0016061956317575,0.0018548246361919,2.7 K,0.0017538088571365448,0.0016940780193073302
2022-10-30,0.0018548246361919,0.0020870231139796,0.001652665767975,0.0016645335209369,2.2 K,0.0017790156146155537,0.001702379496055558
2022-10-31,0.0016645335209369,0.0020836575896329,0.0016421055231883,0.0018550259241168,1.6 K,0.0017447855993506412,0.0017209100438237345
2022-11-01,0.00185635280708,0.0020799399887291,0.001822902710791,0.0018459141915659,1.4 K,0.001751223852261507,0.0017490816707442347
2022-11-02,0.0018451707813909,0.0028676632947491,0.001840984751508,0.0026627994213074,6.7 K,0.0017704778443297254,0.0017855847289253263
2022-11-03,0.0026626435952424,0.0030657717226077,0.0024461847074909,0.0026212948112038,10 K,0.0018295487169851944,0.0018306336454997597
2022-11-04,0.0026212948112038,0.0034438936691105,0.0024345671297556,0.0030297576532023,11.7 K,0.0018571648307316676,0.0018863768306015397
2022-11-05,0.0030307166266682,0.0046546710895382,0.003028592459708,0.004019524381014,11.6 K,0.0018874694283298867,0.001959087877462551
2022-11-06,0.0042309103921629,0.0044999599074035,0.0034086002999539,0.0038313186682435,33.7 K,0.0020044086019971956,0.002050961871750555
2022-11-07,0.0038322129225663,0.0044595922479542,0.003822451371947,0.004190109117398,18.8 K,0.0020882827168593843,0.002164652627868606
2022-11-08,0.0041811503310362,0.0044217140697455,0.0037133717888265,0.0039070335360552,19.6 K,0.0021999769126060226,0.0022948881817138975
2022-11-09,0.003912909824739,0.0043530438554169,0.0034290570350119,0.0037028743495574,10 K,0.002300858387462871,0.002445949701727424
2022-11-10,0.0037028743495574,0.0039405499393192,0.0031182645820052,0.0036294789451697,13.4 K,0.0024382341804010093,0.0026161116853060723
2022-11-11,0.0036558416598278,0.0048139194014225,0.0033582274673534,0.0040392077415846,14.6 K,0.0025490283947118995,0.002797878339493124
2022-11-12,0.0040473635573216,0.0047280398776788,0.0039489299237302,0.0041112490259414,20.5 K,0.002686222114985477,0.0029894573972665166
2022-11-13,0.00409005908965,0.0042271263068497,0.003858152907675,0.0038622180444672,6.9 K,0.0028693769005228567,0.003190001347845649
2022-11-14,0.0038642288317531,0.00477732976514,0.0038019643967743,0.0045727931687058,6.3 K,0.0029863923704438796,0.003401456801443127
2022-11-15,0.0045727931687058,0.0072307679901302,0.0044845717846299,0.0064838813593047,26.4 K,0.003168227775095762,0.0036256057894336214
2022-11-16,0.0064793905670173,0.0071867255847066,0.005223467183668,0.0060794080077159,53.5 K,0.0034477847458081546,0.0038614731196465065
2022-11-17,0.0057465798633825,0.0068500186562508,0.0055833332510106,0.0064935868482128,30.2 K,0.00374349553603328,0.004106274157103202
2022-11-18,0.0064935868482128,0.0067691529757973,0.0061603315260792,0.0061749613698848,23.1 K,0.004060048438507288,0.004359651297811528
2022-11-19,0.0061749613698848,0.006600786307036,0.0058622718238074,0.0063491415919937,19.8 K,0.004389887641532878,0.004622885130215849
2022-11-20,0.0060118906513822,0.0068237595080831,0.0059953546465977,0.0066865709462943,9.2 K,0.00470965641258232,0.0048943128800585595
2022-11-21,0.0066865709462943,0.0085953664268379,0.0066819483102918,0.007808716358267,26.2 K,0.0049984623806181,0.0051650598222568915
2022-11-22,0.0076549337304559,0.0076549337304559,0.0062911467306128,0.0064813403153342,51.4 K,0.005334182392127458,0.0054356201855282745
2022-11-23,0.0064646627520614,0.0079311218906627,0.0062724935149132,0.0072685996240928,21.8 K,0.005568647550545994,0.005705645727175848
2022-11-24,0.0073000760783997,0.0079303400303146,0.0070751452446809,0.0073142192610391,24.3 K,0.005895511360935536,0.005971053090036173
2022-11-25,0.0073142192610391,0.0078194373076285,0.0070888303291884,0.0076332398671131,14.9 K,0.006201493893705017,0.006231730970942024
2022-11-26,0.0076332398671131,0.009588546864938,0.0076020440596037,0.0094157595450411,40.5 K,0.006525651348520345,0.006483870742939776
2022-11-27,0.0089171304054327,0.0094437694430576,0.0084597677939264,0.0090575842713902,53.2 K,0.006955971084146315,0.0067234939871999915
2022-11-28,0.0087223062946731,0.0097854337328834,0.0087200941551639,0.0092102779565025,33.7 K,0.0073322777721813665,0.0069511469562746385
2022-11-29,0.0092001625937645,0.0097256552532065,0.0078800640315735,0.0087597315908192,64 K,0.007698543235905714,0.00716414326003476
2022-11-30,0.0087597315908192,0.009280416766763,0.0085103354570415,0.0088839350412655,38.4 K,0.00788970380516434,0.007361575871538552
2022-12-01,0.0088773827315468,0.0091434934606888,0.0085825617153155,0.008643089045292,974.7 K,0.008066114804444864,0.0075412405152721395
2022-12-02,0.0086236335504506,0.0087748024442865,0.0079437726693174,0.0084064200676617,1.2 m,0.008086293270056336,0.0077008417458705155
2022-12-03,0.0083625066890693,0.0083625066890693,0.0071243721966781,0.0073492012762635,1.1 m,0.008252538315975616,0.007839252157543592
2022-12-04,0.0072083860908073,0.0076511072744568,0.006555913981443,0.006555913981443,1.1 m,0.008236001766597154,0.007955987965093524
2022-12-05,0.0068415864699922,0.0075868596382941,0.0066507966539451,0.0072435137828102,1.2 m,0.008155061537888064,0.008050573196217603
2022-12-06,0.0072435137828102,0.0082816082116475,0.0071571509690687,0.0081372441052626,759.2 K,0.008295461283914295,0.00812303374998274
2022-12-07,0.0080476976945126,0.008259461160326,0.0074160895912866,0.0076853058781853,944 K,0.0084453969996395,0.008171273220661208
2022-12-08,0.0076465092109939,0.0078802044927493,0.0074058347209357,0.0075474713488039,654.2 K,0.008612883356491264,0.008194425895058316
2022-12-09,0.0075261012936109,0.007531501969853,0.0070979173994308,0.0072365486495859,543.3 K,0.008702330975542745,0.008195463931301493
2022-12-10,0.0072365486495859,0.007697965878448,0.0071048992967854,0.0073671650888495,638.7 K,0.008685926932767247,0.008174056534768798
2022-12-11,0.0073674699694635,0.007714948360403,0.0071645042818501,0.0072080322094937,602.5 K,0.008601542040800764,0.008131290378874407
2022-12-12,0.0072080322094937,0.0073107918494236,0.0069506253781205,0.0070027154066989,391.4 K,0.008525736402724249,0.008068836908622442
2022-12-13,0.0070027154066989,0.0071464840662784,0.0066477548242898,0.0069406455060672,436.4 K,0.008393131178385227,0.00798938346315691
2022-12-14,0.0069181933253333,0.0069872397819407,0.0060050272007606,0.006257699802694,608.8 K,0.008122304680577288,0.007894538877052952
2022-12-15,0.0063033273385974,0.0068010074572207,0.0060845921043258,0.006131270316258,809.7 K,0.007813989549096881,0.007786318068919343
2022-12-16,0.0061397963240743,0.0062048362308851,0.0056885495160449,0.005708996395569,537.2 K,0.007705809636071563,0.007664492234594724
2022-12-17,0.0056721567473898,0.0059592881879901,0.0051021599826797,0.0051119020515092,815.9 K,0.007502777522579837,0.007529489150511927
2022-12-18,0.0051119020515092,0.0061644556882873,0.0049134073433365,0.0061644556882873,689.8 K,0.007278666142349238,0.007384812072977443
2022-12-19,0.0061392341413857,0.0063778302977908,0.005512304502764,0.0055343029692839,715.9 K,0.007111705152721602,0.007227902943734589
2022-12-20,0.0055542300068,0.005735400976142,0.00509412912281,0.0052206393044983,545.5 K,0.006884683050160522,0.007063127387878
2022-12-21,0.0052489515612824,0.005309972647301,0.0049382824336346,0.0051486071660787,661.3 K,0.006641141782826962,0.006891414251490576
2022-12-22,0.0051412510866839,0.0057611882470683,0.0051095365430219,0.0055734720316198,543 K,0.006494576931958603,0.006716091662016788
2022-12-23,0.0055667691030203,0.0057950851822964,0.0054991298682102,0.0057950851822964,547.2 K,0.006272380283080891,0.006544985131427098
2022-12-24,0.0057821269170153,0.0058531595032894,0.0051489602049962,0.0051530025161756,455 K,0.006117198933565482,0.006376075312261995
2022-12-25,0.0051767767012043,0.0053645487562826,0.0051250053356868,0.0052257806087402,309.5 K,0.005900493688377942,0.006213816880650811
2022-12-26,0.0052257806087402,0.005388094222007,0.0052193749449418,0.0053322914783329,208.7 K,0.005694428547748287,0.0060572258910970315
2022-12-27,0.0053322914783329,0.00536998975388,0.0050150629892735,0.0050745054913194,266.3 K,0.005609474942924187,0.005907657623597278
