date,predicted_price,predicted_price_smooth
2024-07-16,0.2152966407720252,0.2152966407720252
2024-07-17,0.2162370788942566,0.21539068458424834
2024-07-18,0.21670887116743065,0.21552250324256658
2024-07-19,0.2181274017276845,0.2157829930910784
2024-07-20,0.2186023514046813,0.21606492892243867
2024-07-21,0.2190773010816781,0.21636616613836263
2024-07-22,0.2200303688383295,0.21673258640835932
2024-07-23,0.2209866123429552,0.2171579890018189
2024-07-24,0.221946038950443,0.21763679399668132
2024-07-25,0.2238744709414327,0.21826056169115646
2024-07-26,0.2243589810120149,0.2188704036232423
2024-07-27,0.2248434910825971,0.2194677123691778
2024-07-28,0.22581572384195,0.22010251351645505
2024-07-29,0.22776985683597,0.22086924784840656
2024-07-30,0.2287517719049853,0.22165750025406444
2024-07-31,0.22924435058293846,0.22241618528695184
2024-08-01,0.2297369292608916,0.22314825968434582
2024-08-02,0.2317170006076201,0.22400513377667325
2024-08-03,0.2327119295095669,0.22487581334996262
2024-08-04,0.2337101305206567,0.22575924506703204
2024-08-05,0.23421087082056213,0.22660440764238504
2024-08-06,0.2357163787981842,0.22751560475796495
2024-08-07,0.23622040992539703,0.22838608527470816
2024-08-08,0.2367244410526099,0.22921992085249834
2024-08-09,0.2377358053921599,0.2300715093064645
2024-08-10,0.2387504793348709,0.23093940630930515
2024-08-11,0.2407897861500268,0.23192444429337733
2024-08-12,0.2418144341066644,0.23291344327470603
2024-08-13,0.2423284279707578,0.2338549417443112
2024-08-14,0.2428424218348512,0.23475368975336522
2024-08-15,0.2449084468801898,0.23576916546604768
2024-08-16,0.245427473119393,0.23673499623138222
2024-08-17,0.2459464993585962,0.2376561465441036
2024-08-18,0.2469879219310603,0.2385893240827993
2024-08-19,0.2480327222023136,0.23953366389475073
2024-08-20,0.2501324863083384,0.2405935461361095
2024-08-21,0.2506599758545759,0.24160018910795616
2024-08-22,0.2522458527074855,0.2426647554679091
2024-08-23,0.2533076558813447,0.24372904550925267
2024-08-24,0.2538402692331925,0.24474016788164668
2024-08-25,0.2554415404908809,0.24581030514257013
2024-08-26,0.2559775888858636,0.2468270335168995
2024-08-27,0.2565136372808463,0.24779569389329417
2024-08-28,0.2575891806465786,0.24877504256862262
2024-08-29,0.2597506379202795,0.24987260210378834
2024-08-30,0.2608365672599039,0.2509689986193999
2024-08-31,0.2619259740386085,0.25206469616132077
2024-09-01,0.262472420017514,0.2531054685469401
2024-09-02,0.2630188659964195,0.2540968082918881
2024-09-03,0.264115250883046,0.2550986525510039
2024-09-04,0.2652151364578851,0.256110300941692
2024-09-05,0.2663185304900228,0.2571311238965251
2024-09-06,0.2685358750510055,0.2582715990119731
2024-09-07,0.2696498411664946,0.2594094232274253
2024-09-08,0.27020859403953773,0.2604893403086365
2024-09-09,0.2718884001068352,0.2616292462884564
2024-09-10,0.27245070434168805,0.2627113920937796
2024-09-11,0.2730130085765409,0.2637415537420557
2024-09-12,0.2741411801586869,0.26478151638371883
2024-09-13,0.2752729226999744,0.26583065701534436
2024-09-14,0.276408244056816,0.2668884157194915
2024-09-15,0.278689654691407,0.2680685396166831
2024-09-16,0.27926270721099344,0.26918795637611415
2024-09-17,0.2798357597305799,0.27025273671156075
2024-09-18,0.2809854751081571,0.2713260105512204
2024-09-19,0.2821388087291628,0.2724072903690147
2024-09-20,0.2832957685083487,0.27349613818294805
2024-09-21,0.2844563623702044,0.2745921606016737
2024-09-22,0.2856205982489485,0.27569500436640115
2024-09-23,0.2867884840885421,0.2768043523386152
2024-09-24,0.287960027842683,0.277919919889022
2024-09-25,0.2891352374748155,0.27904145164760136
2024-09-26,0.2903141209581275,0.28016871857865394
2024-09-27,0.2914966862755578,0.28130151534834436
2024-09-28,0.2926829414197917,0.2824396579554891
2024-09-29,0.2938728943932751,0.2835829815992677
2024-09-30,0.2950665532082039,0.2847313387601613
2024-10-01,0.2962639258865374,0.28588459747279893
2024-10-02,0.2986698449700589,0.28716312222252494
2024-10-03,0.29927412621902083,0.28837422262217455
2024-10-04,0.3010907160147847,0.28964587196143554
2024-10-05,0.30169874734802216,0.2908511595000942
2024-10-06,0.3035266035479728,0.2921187039048821
2024-10-07,0.3047501987052725,0.2933818533849211
2024-10-08,0.30536388547927784,0.2945800565943568
2024-10-09,0.3059775722532832,0.29571980816024945
2024-10-10,0.3072087323019128,0.29686870057441583
2024-10-11,0.3096824443895945,0.2981500749559337
2024-10-12,0.31030372854349814,0.29936544031469015
2024-10-13,0.3109250126974018,0.3005213975529613
2024-10-14,0.3121714000433432,0.3016863978019995
2024-10-15,0.3134216145862815,0.30285991948042773
2024-10-16,0.3159335579475921,0.30416728332714416
2024-10-17,0.3165644305401427,0.305406998048444
2024-10-18,0.3171953031326934,0.30658582855686894
2024-10-19,0.3197303815021485,0.3079002838513969
2024-10-20,0.32036705630711304,0.30914696109696854
2024-10-21,0.3210037311120776,0.3103326380984795
2024-10-22,0.3235620923198773,0.3116555835206193
2024-10-23,0.3248471204022158,0.31297473720877894
2024-10-24,0.3254915891058722,0.3142264223984883
2024-10-25,0.3261360578095287,0.31541738593959234
2024-10-26,0.3274289128086055,0.3166185386264937
2024-10-27,0.3300264086983492,0.31795932563367924
2024-10-28,0.330678737435048,0.3192312668138161
2024-10-29,0.3326396744023681,0.3205721075726713
2024-10-30,0.33329595805426815,0.321844492620831
2024-10-31,0.3339522417061682,0.3230552675293647
2024-11-01,0.33658928684632,0.32440866946106023
2024-11-02,0.33725153410505576,0.32569295592545977
2024-11-03,0.3379137813637915,0.326915038469293
